-3.835049999999999848e+00 -5.430837999999999610e+00
-3.845730999999999788e+00 -5.423208999999999946e+00
-3.832914000000000154e+00 -5.430837999999999610e+00
-3.845120999999999789e+00 -5.426261000000000223e+00
-3.882658000000000165e+00 -5.430837999999999610e+00
-3.860990000000000144e+00 -5.417105000000000281e+00
-3.861295000000000144e+00 -5.420767999999999809e+00
-3.862210999999999839e+00 -5.410085999999999729e+00
-3.846035999999999788e+00 -5.414054000000000144e+00
-3.827115000000000045e+00 -5.408254999999999590e+00
-3.860075000000000145e+00 -5.401845999999999925e+00
-3.857022999999999868e+00 -5.407949999999999591e+00
-3.852749999999999897e+00 -5.402457000000000065e+00
-3.872281999999999780e+00 -5.407034000000000340e+00
-3.868314999999999948e+00 -5.393606000000000122e+00
-3.857632999999999868e+00 -5.398794999999999789e+00
-3.871061000000000085e+00 -5.387502999999999709e+00
-3.879300999999999888e+00 -5.392691000000000123e+00
-3.894559999999999800e+00 -5.407644999999999591e+00
-3.877775000000000194e+00 -5.407949999999999591e+00
-3.897917000000000076e+00 -5.402762000000000064e+00
-3.901578999999999908e+00 -5.403677000000000064e+00
-3.872281999999999780e+00 -5.387502999999999709e+00
-3.895475999999999939e+00 -5.402152000000000065e+00
-3.917753999999999959e+00 -5.400014999999999787e+00
-3.920500000000000096e+00 -5.388723999999999847e+00
-3.887541000000000135e+00 -5.387197999999999709e+00
-3.901883999999999908e+00 -5.372244000000000241e+00
-3.925078000000000067e+00 -5.376515999999999629e+00
-3.912870999999999988e+00 -5.384146000000000321e+00
-3.929961000000000038e+00 -5.377736999999999767e+00
-3.935760000000000147e+00 -5.370108000000000104e+00
-3.916532999999999820e+00 -5.358816000000000024e+00
-3.930571000000000037e+00 -5.365529999999999688e+00
-3.936980000000000146e+00 -5.357594999999999885e+00
-3.945524999999999949e+00 -5.357899999999999885e+00
-3.960783999999999860e+00 -5.365834999999999688e+00
-3.944609999999999950e+00 -5.364919999999999689e+00
-3.931182000000000176e+00 -5.353017000000000358e+00
-3.952850000000000197e+00 -5.360952000000000162e+00
-3.934844000000000008e+00 -5.358816000000000024e+00
-3.956817000000000029e+00 -5.351797000000000359e+00
-3.964751999999999832e+00 -5.354237999999999609e+00
-3.954680999999999891e+00 -5.358511000000000024e+00
-3.940948000000000118e+00 -5.365834999999999688e+00
-3.960173999999999861e+00 -5.355153999999999748e+00
-3.946441000000000088e+00 -5.354848999999999748e+00
-3.979400000000000048e+00 -5.352712000000000359e+00
-3.964141000000000137e+00 -5.334095999999999727e+00
-3.981231000000000186e+00 -5.318532000000000259e+00
-3.986419000000000157e+00 -5.329824000000000339e+00
-4.028228999999999616e+00 -5.341421000000000419e+00
-3.988555999999999990e+00 -5.342641000000000417e+00
-3.994658999999999960e+00 -5.328298000000000201e+00
-3.998321999999999932e+00 -5.334706999999999866e+00
-3.978180000000000049e+00 -5.327382000000000062e+00
-4.007476999999999734e+00 -5.332569999999999588e+00
-4.012360000000000149e+00 -5.320363000000000397e+00
-4.004120000000000346e+00 -5.320363000000000397e+00
-4.008086999999999733e+00 -5.308766000000000318e+00
-4.030059999999999754e+00 -5.328908000000000200e+00
-4.046845000000000248e+00 -5.306020000000000181e+00
-4.042266999999999832e+00 -5.314259999999999984e+00
-4.006560999999999595e+00 -5.293811999999999962e+00
-4.035554000000000308e+00 -5.310596999999999568e+00
-4.025483000000000366e+00 -5.289844999999999686e+00
-4.032197000000000031e+00 -5.301441999999999766e+00
-4.024262000000000228e+00 -5.289844999999999686e+00
-4.036164000000000307e+00 -5.299305999999999628e+00
-4.044099000000000110e+00 -5.297169000000000239e+00
-4.051117999999999775e+00 -5.303882999999999903e+00
-4.029144999999999754e+00 -5.307240000000000180e+00
-4.041656999999999833e+00 -5.297169000000000239e+00
-4.038604999999999556e+00 -5.292896999999999963e+00
-4.065460999999999991e+00 -5.291370999999999825e+00
-4.042266999999999832e+00 -5.296559000000000239e+00
-4.058747000000000327e+00 -5.283436000000000021e+00
-4.068513000000000268e+00 -5.271228999999999942e+00
-4.052948999999999913e+00 -5.273060000000000080e+00
-4.059662999999999577e+00 -5.288319000000000436e+00
-4.083161999999999736e+00 -5.274586000000000219e+00
-4.058137000000000327e+00 -5.266346000000000416e+00
-4.055695000000000050e+00 -5.256885999999999726e+00
-4.056001000000000190e+00 -5.262684000000000140e+00
-4.063629999999999853e+00 -5.277332999999999608e+00
-4.072479999999999656e+00 -5.244373000000000395e+00
-4.075531999999999933e+00 -5.263905000000000278e+00
-4.082855999999999597e+00 -5.275502000000000358e+00
-4.072174999999999656e+00 -5.257190999999999725e+00
-4.105439999999999756e+00 -5.275502000000000358e+00
-4.085907999999999873e+00 -5.269092999999999805e+00
-4.069734000000000407e+00 -5.260243000000000002e+00
-4.072785999999999795e+00 -5.245288999999999646e+00
-4.090791000000000288e+00 -5.260548000000000002e+00
-4.109712000000000032e+00 -5.251392000000000060e+00
-4.102693000000000367e+00 -5.250782000000000060e+00
-4.121920000000000250e+00 -5.241627000000000258e+00
-4.098726000000000091e+00 -5.245593999999999646e+00
-4.110323000000000171e+00 -5.243458000000000396e+00
-4.121920000000000250e+00 -5.241932000000000258e+00
-4.134432000000000329e+00 -5.231861000000000317e+00
-4.129853999999999914e+00 -5.239796000000000120e+00
-4.134127000000000329e+00 -5.233081999999999567e+00
-4.147249999999999659e+00 -5.228199000000000041e+00
-4.153964000000000212e+00 -5.236438999999999844e+00
-4.127107999999999777e+00 -5.226672999999999902e+00
-4.181734999999999758e+00 -5.237048999999999843e+00
-4.170137999999999678e+00 -5.225146999999999764e+00
-4.166781000000000290e+00 -5.223620999999999626e+00
-4.174104999999999954e+00 -5.221790000000000376e+00
-4.176242000000000232e+00 -5.212939999999999685e+00
-4.160677999999999876e+00 -5.214770999999999823e+00
-4.172884999999999955e+00 -5.221485000000000376e+00
-4.187228000000000172e+00 -5.212329000000000434e+00
-4.186618000000000173e+00 -5.220874000000000237e+00
-4.171358999999999817e+00 -5.211109000000000435e+00
-4.158540999999999599e+00 -5.206531000000000020e+00
-4.187533000000000172e+00 -5.195543999999999940e+00
-4.193636999999999837e+00 -5.207446000000000019e+00
-4.173189999999999955e+00 -5.211109000000000435e+00
-4.190279999999999561e+00 -5.204394999999999882e+00
-4.185397000000000034e+00 -5.205921000000000021e+00
-4.206455000000000055e+00 -5.214770999999999823e+00
-4.199130000000000251e+00 -5.208972000000000158e+00
-4.209506000000000192e+00 -5.190661000000000413e+00
-4.206760000000000055e+00 -5.190661000000000413e+00
-4.205538999999999916e+00 -5.181200999999999723e+00
